id,label
9707065,extensions of the n 2 supersymmetric a 2 boussinesq hierarchy
9707066,free totally anti symmetric massless fermionic fields in d-dimensional
9707067,semiclassical quantization of su 3 skyrmions
9707068,classical p-branes from boundary state
9707069,a representation theoretic approach to the wzw verlinde formula
9707070,symmetries and classical quantization
9707071,the coulomb branch of n 1 supersymmetric su n c x su n c gauge
9707072,dirac's observables for the su 3 xsu 2 xu 1 standard model
9707073,casimir effect in dielectrics
9707074,from fusion hierarchy to excited state tba
9707075,d 6 n 1 string vacua and duality
9707076,a comment on duality in susy su n gauge theory with a symmetric tensor
9707077,realizations of causal manifolds by quantum fields
9707078,on thermal phase structure of deformed gross-neveu model
9707079,matrix description of interacting theories in six dimensions
9707080,uniqueness of the minimum of the free energy of the 2d yang-mills theory
9707081,large-n limit of the generalized 2-dimensional yang-mills theories
9707082,dimension theory of graphs and networks
9707083,casimir energy in the mit bag model
9707084,some remarks on topological 4d-gravity
9707085,note on thermodynamic fermion loop under constant magnetic field
9707086,modified similarity renormalization of hamiltonians qed on the light
9707087,e 7 7 duality bps black-hole evolution and fixed scalars
9707088,the initial value problem for maximally non-local actions
9707089,renormalization group fixed points and connections with duality in
9707090,singular vectors in logarithmic conformal field theories
9707091,angular quantization and form-factors in massive integrable models
9707092,order parameter for confinement in large n gauge theories with
9707093,on the conformal field theory of the higgs branch
9707094,chiral gauge theories and anomalies in the wilson renormalization group
9707095,u 1 lattice gauge theory and n 2 supersymmetric yang-mills theory
9707096,classical and quantum instantons in yang-mills theory in the background
9707097,curvature expansion for the gluodynamics string including perturbative
9707098,excited states in the twisted xxz spin chain
9707099,wilson lines and t-duality in heterotic m atrix theory
9707100,different approaches for bosonization in higher dimensions
9707101,lump dynamics in the cp 1 model on the torus
9707102,comparing d-branes and black holes with 0 and 6-brane charge
9707103,testing causality violation on spacetimes with closed timelike curves
9707104,supermanifolds of classical solutions for lagrangian field models with
9707105,the supersymmetric cp problem in orbifold compactifications
9707106,gauge theories
9707107,t duality of perturbative characters for closed bosonic and type ii
9707108,brst cohomology and renormalizability of quantum gravity near two
9707109,screening in anyon gas
9707110,a polynomial first order action for the dirichlet 3-brane
9707111,on a duality in calogero-moser-sutherland systems
9707112,on the point-splitting method of the commutator anomaly of the gauss law
9707113,a note on the d-2-brane of the massive type iia theory and gauged sigma
9707114,iterated residues and multiple bernoulli polynomials
9707115,nonperturbative path integral of 2d dilaton gravity and two-loop effects
9707116,trefoil knot and ad-hoc classification of elementary fields in the
9707117,physical states of dyons
9707118,euclidean d-branes and higher-dimensional gauge theory
9707119,remarks on the m5-brane
9707120,multiscale n 2 susy field theories integrable systems and their
9707121,correlation functions for some conformal theories on riemann surfaces
9707122,observability of the bulk casimir effect
9707123,a note on enhanced gauge symmetries in m and string theory
9707124,black hole fermionic radiance and d brane decay
9707125,u-branes and t 3 fibrations
9707126,heterotic type i duality and d-brane instantons
9707127,the instanton solution of forced burgers equation in polyakov's approach
9707128,light-cone expansion of the dirac sea to first order in the external
9707129,a no-go theorem for the nonabelian topological mass mechanism in four
9707130,gauged supergravity from dimensional reduction
9707131,geometric origin of montonen-olive duality
9707132,probing type i string theory using d0 and d4-branes
9707133,holomorphy rescaling anomalies and exact beta functions in
9707134,one-loop four-graviton amplitude in eleven-dimensional supergravity
9707135,interaction of non-parallel d1-branes
9707136,hamiltonian reduction of su 2 dirac-yang-mills mechanics
9707137,the schwinger model in light-cone gauge
9707138,new results in one-loop quantum cosmology
9707139,a new massive type iia supergravity from compactification
9707140,symplectic structure of electromagnetic duality
9707141,zero mode and symmetry breaking on the light front
9707142,effective potential for d-brane in constant electromagnetic field
9707143,supersymmetry breaking and soft terms in m-theory
9707145,explicit derivation of new hyper-kahler metric
9707146,on matrix strings the large n limit and discretized light-cone
9707147,anyon statistics and the witten index
9707148,duality without supersymmetry
9707149,partition functions for bps states of the non-critical e 8 string
9707150,bogomol'nyi solitons and hermitian symmetric spaces
9707151,new fundamental symmetries of integrable systems and partial bethe
9707152,a 3 1 dimensional lf-model with spontaneous chi sb
9707153,hidden quantum group structure in einstein's general relativity
9707154,phase of a chiral determinant and global su 2 anomaly
9707155,factorization of multiparticle scattering in the heisenberg spin chain
9707156,d-brane bound states and the generalised adhm construction
9707157,a very effective string model
9707158,the coulomb branch of 4 4 supersymmetric field theories in two
9707159,integrability of coupled conformal field theories
9707160,strong weak coupling duality relations for non-supersymmetric string
9707161,resummation of vacuum bubble diagrams in gaussian propagator model
9707162,unitary iib matrix model and the dynamical generation of the space time
9707163,no saturation of the quantum bogomolnyi bound by two-dimensional
9707164,heterotic m atrix theory at generic points in narain moduli space
9707165,complete control of gauge parameter dependence in the abelian higgs
9707167,strings and d-branes at high temperature
9707168,on the zero-point energy of a conducting spherical shell
9707169,geodesic incompleteness in the cp 1 model on a compact riemann surface
9707170,self gravitating fundamental strings
9707171,beyond strings multiple times and gauge theories of area-scalings
9707172,an extended q-deformed su 2 algebra and the bloch electron problem
9707173,exact two-point correlation functions of turbulence without pressure in
9707174,chern-simons and twisted supersymmetry in higher dimensions
9707175,spinning particles in taub-nut space
9707176,non-abelian bps monopoles in n 4 gauged supergravity
9707177,thermal radiation in non-static curved spacetimes
9707178,seiberg-witten equations on r 8
9707179,duality symmetry of n 4 yang-mills theory on t 3
